,title,movieid,year,am_id,am_href,am_title,am_genres
137,30 Minutes or Less,tt1622547,2011,"{""id"":""mw0002100866"",""thumbnail"":true}",https://www.allmusic.com/album/30-minutes-or-less-mw0002100866,30 Minutes or Less,Pop/Rock
138,300: Rise of an Empire,tt1253863,2014,"{""id"":""mw0002620510"",""thumbnail"":true}",https://www.allmusic.com/album/rise-of-an-empire-mw0002620510,Rise of an Empire,Rap
139,300: Rise of an Empire,tt1253863,2014,"{""id"":""mw0002616986"",""thumbnail"":true}",https://www.allmusic.com/album/300-rise-of-an-empire-original-motion-picture-soundtrack-mw0002616986,300: Rise of an Empire [Original Motion Picture Soundtrack],Stage & Screen
140,300: Rise of an Empire,tt1253863,2014,"{""id"":""mw0001551905"",""thumbnail"":true}",https://www.allmusic.com/album/rise-of-an-empire-mw0001551905,Rise of an Empire,Pop/Rock
141,3000 Miles to Graceland,tt0233142,2001,"{""id"":""mw0000116899"",""thumbnail"":true}",https://www.allmusic.com/album/three-thousand-miles-to-graceland-mw0000116899,Three Thousand Miles to Graceland,"Stage & Screen, Pop/Rock, Electronic"
142,3000 Miles to Graceland,tt0233142,2001,"{""id"":""mw0002022456"",""thumbnail"":true}",https://www.allmusic.com/album/the-soundtrack-to-garth-cartwrights-book-more-miles-than-money-mw0002022456,The Soundtrack To Garth Cartwright's Book: More Miles Than Money,"Blues, Country, Pop/Rock"
143,40 Days and 40 Nights,tt0243736,2002,"{""id"":""mw0000116156"",""thumbnail"":true}",https://www.allmusic.com/album/summer-days-and-summer-nights%21%21-mw0000116156,Summer Days (And Summer Nights!!),Pop/Rock
144,40 Days and 40 Nights,tt0243736,2002,"{""id"":""mw0000654941"",""thumbnail"":true}",https://www.allmusic.com/album/today%21-summer-days-and-summer-nights%21%21-mw0000654941,Today!/Summer Days (And Summer Nights!!),Pop/Rock
145,40 Days and 40 Nights,tt0243736,2002,"{""id"":""mw0000482866"",""thumbnail"":true}",https://www.allmusic.com/album/the-days-and-nights-of-everything-anywhere-mw0000482866,The Days and Nights of Everything Anywhere,Pop/Rock
146,47 Meters Down: Uncaged,tt7329656,2019,"{""id"":""mw0003362999"",""thumbnail"":true}",https://www.allmusic.com/album/47-meters-down-uncaged-original-motion-picture-soundtrack-mw0003362999,47 Meters Down: Uncaged [Original Motion Picture Soundtrack],Stage & Screen
147,47 Ronin,tt1335975,2013,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
148,47 Ronin,tt1335975,2013,"{""id"":""mw0000792721"",""thumbnail"":true}",https://www.allmusic.com/album/object-47-mw0000792721,Object 47,Pop/Rock
149,47 Ronin,tt1335975,2013,"{""id"":""mw0000227255"",""thumbnail"":true}",https://www.allmusic.com/album/347-est-mw0000227255,3:47 EST,Pop/Rock
150,5 Flights Up,tt2933544,2015,"{""id"":""mw0000096380"",""thumbnail"":true}",https://www.allmusic.com/album/twelve-flights-up-mw0000096380,Twelve Flights Up,Pop/Rock
151,5 Flights Up,tt2933544,2015,"{""id"":""mw0000402827"",""thumbnail"":true}",https://www.allmusic.com/album/v-for-vendetta-soundtrack-mw0000402827,V for Vendetta [Soundtrack],"Stage & Screen, Pop/Rock"
152,5 Flights Up,tt2933544,2015,"{""id"":""mw0000690106"",""thumbnail"":true}",https://www.allmusic.com/album/pump-up-the-volume-original-soundtrack-mw0000690106,Pump Up the Volume [Original Soundtrack],"Stage & Screen, Pop/Rock"
153,50 First Dates,tt0343660,2004,"{""id"":""mw0000695848"",""thumbnail"":true}",https://www.allmusic.com/album/50-first-dates-love-songs-from-the-original-motion-picture-mw0000695848,50 First Dates: Love Songs from the Original Motion Picture,"Stage & Screen, Pop/Rock"
154,50 First Dates,tt0343660,2004,"{""id"":""mw0002154538"",""thumbnail"":true}",https://www.allmusic.com/album/x-men-first-class-original-motion-picture-soundtrack-mw0002154538,X-Men: First Class [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
155,50 First Dates,tt0343660,2004,"{""id"":""mw0000076258"",""thumbnail"":true}",https://www.allmusic.com/album/first-wives-club-original-soundtrack-mw0000076258,First Wives Club [Original Soundtrack],"Stage & Screen, Pop/Rock"
156,50 to 1,tt1777595,2014,"{""id"":""mw0000650611"",""thumbnail"":true}",https://www.allmusic.com/album/i-robot-mw0000650611,I Robot,Pop/Rock
157,50 to 1,tt1777595,2014,"{""id"":""mw0000459534"",""thumbnail"":true}",https://www.allmusic.com/album/1-record-mw0000459534,#1 Record,Pop/Rock
158,50 to 1,tt1777595,2014,"{""id"":""mw0000176850"",""thumbnail"":true}",https://www.allmusic.com/album/1-outside-mw0000176850,1. Outside,Pop/Rock
159,7 Days in Entebbe,tt5466186,2018,"{""id"":""mw0000703169"",""thumbnail"":true}",https://www.allmusic.com/album/7-days-in-memphis-mw0000703169,7 Days in Memphis,"Pop/Rock, R&B"
160,7 Days in Entebbe,tt5466186,2018,"{""id"":""mw0003173839"",""thumbnail"":true}",https://www.allmusic.com/album/7-days-in-entebbe-original-motion-picture-soundtrack-mw0003173839,7 Days in Entebbe [Original Motion Picture Soundtrack],"Classical, Stage & Screen"
161,7 Days in Entebbe,tt5466186,2018,"{""id"":""mw0003027134"",""thumbnail"":true}",https://www.allmusic.com/album/7-days-in-egypt-mw0003027134,7 Days in Egypt,International
162,8 Heads in a Duffel Bag,tt0118541,1997,"{""id"":""mw0000022281"",""thumbnail"":true}",https://www.allmusic.com/album/8-heads-in-a-duffel-bag-mw0000022281,8 Heads in a Duffel Bag,Stage & Screen
163,8 Heads in a Duffel Bag,tt0118541,1997,"{""id"":""mw0000202878"",""thumbnail"":true}",https://www.allmusic.com/album/once-upon-a-time-in-the-west-original-soundtrack-mw0000202878,Once Upon a Time in the West [Original Soundtrack],"Stage & Screen, Classical"
164,8 Heads in a Duffel Bag,tt0118541,1997,"{""id"":""mw0002931678"",""thumbnail"":true}",https://www.allmusic.com/album/couple-in-a-hole-original-soundtrack-mw0002931678,Couple in a Hole [Original Soundtrack],Stage & Screen
165,8 Mile,tt0298203,2002,"{""id"":""mw0002037888"",""thumbnail"":true}",https://www.allmusic.com/album/more-music-from-8-mile-mw0002037888,More Music from 8 Mile,"Rap, Stage & Screen"
166,8 Mile,tt0298203,2002,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
167,8 Mile,tt0298203,2002,"{""id"":""mw0000751322"",""thumbnail"":true}",https://www.allmusic.com/album/8-diagrams-mw0000751322,8 Diagrams,Rap
168,8 Seconds,tt0109021,1994,"{""id"":""mw0000194817"",""thumbnail"":true}",https://www.allmusic.com/album/seventeen-seconds-mw0000194817,Seventeen Seconds,Pop/Rock
169,8 Seconds,tt0109021,1994,"{""id"":""mw0000193939"",""thumbnail"":true}",https://www.allmusic.com/album/seconds-out-mw0000193939,Seconds Out,Pop/Rock
170,8 Seconds,tt0109021,1994,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
171,8 Women,tt0283832,2002,"{""id"":""mw0000650923"",""thumbnail"":true}",https://www.allmusic.com/album/women-and-children-first-mw0000650923,Women and Children First,Pop/Rock
172,8 Women,tt0283832,2002,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
173,8 Women,tt0283832,2002,"{""id"":""mw0000751322"",""thumbnail"":true}",https://www.allmusic.com/album/8-diagrams-mw0000751322,8 Diagrams,Rap
174,88 Minutes,tt0411061,2008,"{""id"":""mw0000577932"",""thumbnail"":true}",https://www.allmusic.com/album/minutes-to-midnight-mw0000577932,Minutes to Midnight,Pop/Rock
175,88 Minutes,tt0411061,2008,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
176,88 Minutes,tt0411061,2008,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
177,8MM,tt0134273,1999,"{""id"":""mw0000191482"",""thumbnail"":true}",https://www.allmusic.com/album/1999-mw0000191482,1999,"R&B, Pop/Rock"
178,8MM,tt0134273,1999,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
179,8MM,tt0134273,1999,"{""id"":""mw0000171926"",""thumbnail"":true}",https://www.allmusic.com/album/e-1999-eternal-mw0000171926,E 1999 Eternal,Rap
180,A Beautiful Day in the Neighborhood,tt3224458,2019,"{""id"":""mw0000242739"",""thumbnail"":true}",https://www.allmusic.com/album/the-music-of-the-beatles-a-day-in-the-life-mw0000242739,The Music of the Beatles: A Day in the Life,"Easy Listening, Pop/Rock"
181,A Beautiful Day in the Neighborhood,tt3224458,2019,"{""id"":""mw0000109053"",""thumbnail"":true}",https://www.allmusic.com/album/in-a-beautiful-place-out-in-the-country-mw0000109053,In a Beautiful Place Out in the Country,Electronic
182,A Beautiful Day in the Neighborhood,tt3224458,2019,"{""id"":""mw0000953068"",""thumbnail"":true}",https://www.allmusic.com/album/a-day-in-the-sun-mw0000953068,A Day in the Sun,Pop/Rock
183,A Beautiful Mind,tt0268978,2002,"{""id"":""mw0000227666"",""thumbnail"":true}",https://www.allmusic.com/album/a-beautiful-mind-original-motion-picture-soundtrack-mw0000227666,A Beautiful Mind [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
184,A Beautiful Mind,tt0268978,2002,"{""id"":""mw0000054249"",""thumbnail"":true}",https://www.allmusic.com/album/beautiful-people-soundtrack-mw0000054249,Beautiful People [Soundtrack],Stage & Screen
185,A Beautiful Mind,tt0268978,2002,"{""id"":""mw0000663295"",""thumbnail"":true}",https://www.allmusic.com/album/the-beautiful-game-soundtrack-mw0000663295,The Beautiful Game [Soundtrack],"Stage & Screen, Classical"
186,A Bronx Tale,tt0106489,1993,"{""id"":""mw0003034107"",""thumbnail"":true}",https://www.allmusic.com/album/a-bronx-tale-the-musical-mw0003034107,A Bronx Tale: The Musical,"Stage & Screen, Classical"
187,A Bronx Tale,tt0106489,1993,"{""id"":""mw0000417575"",""thumbnail"":true}",https://www.allmusic.com/album/a-bronx-tale-mw0000417575,A Bronx Tale,Rap
188,A Bronx Tale,tt0106489,1993,"{""id"":""mw0002611297"",""thumbnail"":true}",https://www.allmusic.com/album/winters-tale-original-soundtrack-mw0002611297,Winter's Tale [Original Soundtrack],"Classical, Stage & Screen"
189,A Christmas Carol,tt1067106,2009,"{""id"":""mw0003136856"",""thumbnail"":true}",https://www.allmusic.com/album/a-ghetto-christmas-carol-mw0003136856,A GHETTO CHRISTMAS CAROL,Rap
190,A Christmas Carol,tt1067106,2009,"{""id"":""mw0000489317"",""thumbnail"":true}",https://www.allmusic.com/album/this-christmas-original-soundtrack-mw0000489317,This Christmas [Original Soundtrack],"Holiday, Pop/Rock"
191,A Christmas Carol,tt1067106,2009,"{""id"":""mw0000851320"",""thumbnail"":true}",https://www.allmusic.com/album/white-christmas-original-soundtrack-mw0000851320,White Christmas [Original Soundtrack],"Vocal, Stage & Screen, Holiday, Jazz"
192,A Cinderella Story,tt0356470,2004,"{""id"":""mw0000646279"",""thumbnail"":true}",https://www.allmusic.com/album/toy-story-original-soundtrack-mw0000646279,Toy Story [Original Soundtrack],"Stage & Screen, Classical, Children's, Pop/Rock"
193,A Cinderella Story,tt0356470,2004,"{""id"":""mw0002197926"",""thumbnail"":true}",https://www.allmusic.com/album/a-cinderella-story-once-upon-a-song-mw0002197926,A Cinderella Story: Once Upon a Song,"Stage & Screen, Pop/Rock"
194,A Cinderella Story,tt0356470,2004,"{""id"":""mw0001971234"",""thumbnail"":true}",https://www.allmusic.com/album/toy-story-3-original-soundtrack-mw0001971234,Toy Story 3 [Original Soundtrack],"Stage & Screen, Children's, Classical, Pop/Rock"
195,A Civil Action,tt0120633,1999,"{""id"":""mw0000243892"",""thumbnail"":true}",https://www.allmusic.com/album/tarzan-1999-original-motion-picture-soundtrack-mw0000243892,Tarzan [1999] [Original Motion Picture Soundtrack],Stage & Screen
196,A Civil Action,tt0120633,1999,"{""id"":""mw0000097397"",""thumbnail"":true}",https://www.allmusic.com/album/last-action-hero-original-soundtrack-mw0000097397,Last Action Hero [Original Soundtrack],"Stage & Screen, Pop/Rock"
197,A Civil Action,tt0120633,1999,"{""id"":""mw0000244422"",""thumbnail"":true}",https://www.allmusic.com/album/the-mummy-1999-original-motion-picture-soundtrack-mw0000244422,The Mummy [1999] [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
198,A Cry in the Wild,tt0099327,1990,"{""id"":""mw0000836342"",""thumbnail"":true}",https://www.allmusic.com/album/wild-in-the-streets-original-motion-picture-soundtrack-mw0000836342,Wild in the Streets [Original Motion Picture Soundtrack],"Stage & Screen, Pop/Rock"
199,A Dangerous Woman,tt0106661,1993,"{""id"":""mw0002932301"",""thumbnail"":true}",https://www.allmusic.com/album/dangerous-woman-mw0002932301,Dangerous Woman,Pop/Rock
200,A Dangerous Woman,tt0106661,1993,"{""id"":""mw0002928486"",""thumbnail"":true}",https://www.allmusic.com/album/dangerous-woman-single-mw0002928486,Dangerous Woman [Single],Pop/Rock
201,A Dangerous Woman,tt0106661,1993,"{""id"":""mw0000196380"",""thumbnail"":true}",https://www.allmusic.com/album/the-woman-in-red-original-soundtrack-mw0000196380,The Woman in Red [Original Soundtrack],"Stage & Screen, R&B, Jazz"
202,A Day Without a Mexican,tt0377744,2004,"{""id"":""mw0003225751"",""thumbnail"":true}",https://www.allmusic.com/album/a-day-without-a-mexican-mw0003225751,A Day Without a Mexican,Rap
203,A Day Without a Mexican,tt0377744,2004,"{""id"":""mw0000208834"",""thumbnail"":true}",https://www.allmusic.com/album/a-day-without-a-mexican-mw0000208834,A Day Without a Mexican,Stage & Screen
204,A Dirty Shame,tt0365125,2004,"{""id"":""mw0000120131"",""thumbnail"":true}",https://www.allmusic.com/album/a-low-down-dirty-shame-mw0000120131,A Low Down Dirty Shame,"Pop/Rock, R&B"
205,A Dirty Shame,tt0365125,2004,"{""id"":""mw0000196792"",""thumbnail"":true}",https://www.allmusic.com/album/dirty-dancing-original-motion-picture-soundtrack-mw0000196792,Dirty Dancing [Original Motion Picture Soundtrack],"Pop/Rock, R&B, Stage & Screen"
206,A Dirty Shame,tt0365125,2004,"{""id"":""mw0001111451"",""thumbnail"":true}",https://www.allmusic.com/album/dirty-rotten-shame-mw0001111451,Dirty Rotten Shame,"Folk, International"
207,A Dog of Flanders,tt0160216,1999,"{""id"":""mw0000723025"",""thumbnail"":true}",https://www.allmusic.com/album/dog-of-flanders-ost-mw0000723025,Dog of Flanders: OST,Stage & Screen
208,A Dog of Flanders,tt0160216,1999,"{""id"":""mw0002900293"",""thumbnail"":true}",https://www.allmusic.com/album/catastrophe-1999-the-prophecies-of-nostradamus-original-soundtrack-mw0002900293,Catastrophe 1999: The Prophecies of Nostradamus [Original Soundtrack],"Stage & Screen, Classical"
209,A Dog's Journey,tt8385474,2019,"{""id"":""mw0003288506"",""thumbnail"":true}",https://www.allmusic.com/album/a-dogs-journey-original-motion-picture-soundtrack-mw0003288506,A Dog's Journey [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
210,A Dog's Way Home,tt7616798,2019,"{""id"":""mw0003239062"",""thumbnail"":true}",https://www.allmusic.com/album/a-dogs-way-home-original-motion-picture-soundtrack-mw0003239062,A Dog's Way Home [Original Motion Picture Soundtrack],Stage & Screen
211,A Family Thing,tt0116275,1996,"{""id"":""mw0000321247"",""thumbnail"":true}",https://www.allmusic.com/album/the-family-way-original-motion-picture-soundtrack-mw0000321247,The Family Way [Original Motion Picture Soundtrack],"Pop/Rock, Stage & Screen, Classical"
212,A Family Thing,tt0116275,1996,"{""id"":""mw0002531052"",""thumbnail"":true}",https://www.allmusic.com/album/the-source-family-original-soundtrack-mw0002531052,The Source Family [Original Soundtrack],"Pop/Rock, Stage & Screen, Folk"
213,A Family Thing,tt0116275,1996,"{""id"":""mw0000647865"",""thumbnail"":true}",https://www.allmusic.com/album/family-thing-mw0000647865,Family Thing,"Stage & Screen, R&B"
214,A Far Off Place,tt0106868,1993,"{""id"":""mw0000304487"",""thumbnail"":true}",https://www.allmusic.com/album/far-off-place-mw0000304487,Far Off Place,Classical
215,A Far Off Place,tt0106868,1993,"{""id"":""mw0000101116"",""thumbnail"":true}",https://www.allmusic.com/album/a-far-off-place-mw0000101116,A Far Off Place,Stage & Screen
216,A Far Off Place,tt0106868,1993,"{""id"":""mw0001664093"",""thumbnail"":true}",https://www.allmusic.com/album/far-off-place-mw0001664093,Far off Place,Pop/Rock
217,A Few Good Men,tt0104257,1992,"{""id"":""mw0000896443"",""thumbnail"":true}",https://www.allmusic.com/album/a-few-good-men-mw0000896443,A Few Good Men,Religious
218,A Few Good Men,tt0104257,1992,"{""id"":""mw0003240945"",""thumbnail"":true}",https://www.allmusic.com/album/a-few-good-men-mw0003240945,A Few Good Men,Religious
219,A Few Good Men,tt0104257,1992,"{""id"":""mw0003134925"",""thumbnail"":true}",https://www.allmusic.com/album/a-few-good-men-mw0003134925,A Few Good Men,Religious
220,A Good Day to Die Hard,tt1606378,2013,"{""id"":""mw0002474844"",""thumbnail"":true}",https://www.allmusic.com/album/a-good-day-to-die-hard-original-motion-picture-soundtrack-mw0002474844,A Good Day to Die Hard [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
221,A Good Day to Die Hard,tt1606378,2013,"{""id"":""mw0000651698"",""thumbnail"":true}",https://www.allmusic.com/album/good-times-are-so-hard-to-find-mw0000651698,Good Times Are So Hard to Find,1990
222,A Good Day to Die Hard,tt1606378,2013,"{""id"":""mw0002878068"",""thumbnail"":true}",https://www.allmusic.com/album/never-a-good-day-to-die-mw0002878068,Never a Good Day to Die,Pop/Rock
223,A Good Year,tt0401445,2006,"{""id"":""mw0001985790"",""thumbnail"":true}",https://www.allmusic.com/album/good-morning-vietnam-original-soundtrack-mw0001985790,Good Morning Vietnam [Original Soundtrack],"Stage & Screen, Pop/Rock, R&B"
224,A Good Year,tt0401445,2006,"{""id"":""mw0000879714"",""thumbnail"":true}",https://www.allmusic.com/album/the-good-the-bad-and-the-ugly-original-motion-picture-soundtrack-mw0000879714,"The Good, the Bad and the Ugly [Original Motion Picture Soundtrack]",Stage & Screen
225,A Good Year,tt0401445,2006,"{""id"":""mw0000329731"",""thumbnail"":true}",https://www.allmusic.com/album/good-bye-lenin%21-original-soundtrack-mw0000329731,Good Bye Lenin! [Original Soundtrack],Stage & Screen
226,A Goofy Movie,tt0113198,1995,"{""id"":""mw0000244656"",""thumbnail"":true}",https://www.allmusic.com/album/the-grateful-dead-movie-soundtrack-5-cd-set-mw0000244656,The Grateful Dead Movie Soundtrack: 5-CD Set,Pop/Rock
